date,tweet,category,priority,sentiment,Verified,Disaster
2024-03-03 22:06:30+00:00,Caption contest: Panhandle wildfires https://dallasnews.com/opinion/commentary/2024/03/03/#captioncontest… -#Texaspanhandle-#wildfires/ Enter by emailing: captioncontest@dallasnews.com,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 17:00:57+00:00,"Hear from the local team at our flagship Learning & Leadership Center in Kafue, #Zambia about the effects of the #drought on our families. #stateofemergency #internationalnews #nationaldisaster",Disaster Status Information,Low Priority,Positive,True,Drought
2024-03-02 17:00:57+00:00,"Hear from the local team at our flagship Learning & Leadership Center in Kafue, #Zambia about the effects of the #drought on our families. #stateofemergency #internationalnews #nationaldisaster",Disaster Status Information,Low Priority,Positive,True,Drought
2024-02-29 12:29:17+00:00,"Horrific footage shows #Texas #wildfires wipe out herds of cattle and scorch huge swathes of land as it rips across 850,000 acres of brush",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-29 22:57:01+00:00,"I just signed this petition, please join me: #ClimateActionNow #Alberta #renewables #DanielleSmithIsUnfitToLead #ableg #drought #ClimateCrisis https://you.leadnow.ca/petitions/a-fair-and-safe-future-for-our-kids?source=twitter_share_button&utm_source=twitter&share=80b23169-aeeb-40d4-968c-4386578b51c4… via ",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-02-29 22:57:01+00:00,"I just signed this petition, please join me: #ClimateActionNow #Alberta #renewables #DanielleSmithIsUnfitToLead #ableg #drought #ClimateCrisis https://you.leadnow.ca/petitions/a-fair-and-safe-future-for-our-kids?source=twitter_share_button&utm_source=twitter&share=80b23169-aeeb-40d4-968c-4386578b51c4… via ",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-03-03 17:38:02+00:00,"CLIMATE EVENTS .                 March 2, 2024.

For more on what's happening to our planet, see the Global Crisis Forum. Responsibility https://creativesociety.com/global-crisis-the-responsibility…Follow the news on our channel: https://t.me/climate_cerberus_eng…#disasters #flooding #tornadoes #earthquakes #spring #march",Disaster Status Information,Low Priority,Very Negative,False,Tornadoes
2024-02-28 17:04:33+00:00,"A hundred and fifty families living close to the Acre River were evacuated yesterday due to flooding in Cobija, Bolivia  
| 27 February 2024 |#floods #flooding #Bolivia #AcreRiver #Cobija",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-02 16:09:29+00:00,"#BREAKING: Video is insane from #Texas #wildfires.  
They call this technique pump and roll. 
 Incredible work from the Wheeler Volunteer #Fire Department.",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 16:09:29+00:00,"#BREAKING: Video is insane from #Texas #wildfires.  
They call this technique pump and roll. 
 Incredible work from the Wheeler Volunteer #Fire Department.",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 16:35:26+00:00,Saturday #NHL #ReducedJuice! #WinnipegJets @ #CarolinaHurricanes!12:30pm EST!  -143 OV/UN 5.5 +100/-110! #MinnesotaWild @ #STLouisBlues! 6pm EST! Bet #Reduced today @ #TheDen! #NHLTV  #GoJetsGo #Hurricanes #CauseChaos #Wild #MNWild  #STLBlues,Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-03-03 11:23:52+00:00," En, nog droge voeten? #Montevideo #floods",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-03-02 18:20:00+00:00,"A series of improvements funded by the state, including a 2nd water tank at Big Oak Flat, will help the community of Groveland continue to supply water during periods of extreme #drought.",Help Request,Low Priority,Very Positive,False,Drought
2024-03-02 18:20:00+00:00,"A series of improvements funded by the state, including a 2nd water tank at Big Oak Flat, will help the community of Groveland continue to supply water during periods of extreme #drought.",Help Request,Low Priority,Very Positive,False,Drought
2024-03-02 03:37:15+00:00,Firefighters from Houston-area among crews racing to stop Texas Panhandle #Wildfires from growing - KPRC Click2Houston,Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-02-26 02:57:05+00:00,Here we go! HYPOTHETICALLY!  pick one canes fam #Canes #Hurricanes #Gocanes,Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-02-26 01:32:51+00:00,#Hurricanes are 6-0-5 and the #Sabres are 3-0-4 in overtime games this season.  #CARvsBUF,Disaster Status Information,Low Priority,Very Negative,True,Hurricanes
2024-02-28 03:16:13+00:00,"#wildfires  burn more than 240,000 acres, prompt evacuations in Texas Panhandle https://amarillo.com/story/news/fire/2024/02/27/four-wildfires-burn-more-than-140000-acres-in-texas-panhandle/72761254007/… via ",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-28 21:53:56+00:00,"ADDITIONAL INFO…on Montgomery Co./Riverside #tornado… This EF-1 twister caused heavy damage to Wright-Patt AFB, an apartment bldg & to Wright State campus. It was one of 4 confirmed #tornadoes that struck the Miami Valley & Columbus areas.   ",Disaster Status Information,Low Priority,Very Negative,False,Tornadoes
2024-03-03 01:26:00+00:00,For #hurricanes and because they are great #novels I would love for everyone to read John D. MacDonald's CONDOMINIUM and Carl Hiaasen's STORMY WEATHER..  Everyone newly in hurricane territory absolutely HAS to read them both like NOW.  #books #ebooks #novels,Disaster Status Information,Low Priority,Very Positive,False,Hurricanes
2024-03-02 16:00:28+00:00,"Since Feb. 25, #Texas A&M Forest Service has responded to 56 #wildfires burning more than 1,256,328 acres. The potential for wildfire activity will increase again for the #HighPlains region March 2-3 due to strong #winds and dry fuels.https://feedlotmagazine.com/news/industry_news/largest-wildfire-in-texas-history-continues/article_4d370d5c-d80d-11ee-b76b-ef7aebf7b217.html…",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 16:00:28+00:00,"Since Feb. 25, #Texas A&M Forest Service has responded to 56 #wildfires burning more than 1,256,328 acres. The potential for wildfire activity will increase again for the #HighPlains region March 2-3 due to strong #winds and dry fuels.https://feedlotmagazine.com/news/industry_news/largest-wildfire-in-texas-history-continues/article_4d370d5c-d80d-11ee-b76b-ef7aebf7b217.html…",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-28 00:13:01+00:00,A disaster declaration has been issued for 60 #Texas counties in response to widespread #wildfires.#TxFire,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-25 11:25:00+00:00,So where’s the predicted #storm #rain #floods in #uae Weather forecast for #uae was totally different from the rest of the world. Nice & dry,Disaster Status Information,Low Priority,Neutral,False,Floods
2024-02-27 21:18:42+00:00,Here is the Scene out From The Texas Panhandle this afternoon. Fire Warnings are up for the city of Canadian TX and mandatory evacuations are on the way. #wildfire #wildfires,Disaster Status Information,Low Priority,Positive,True,Wildfire
2024-02-26 20:25:05+00:00,"Did you know that 50% of the Black population in the U.S. occupy 11 states where exposure to extreme heat, #hurricanes, and flooding is notably high? Read how this impacts their labor productivity at #CultureBanx  #climatechange https://culturebanx.com/cbx-daily/climate-changes-fury-a-peek-into-black-americas-struggle/?utm_content=sked_65dcf39c31bbe31df14747a8&utm_medium=social&utm_name=sked&utm_source=twitter…",Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-03-03 16:44:16+00:00,"The number one need in the Texas Panhandle for livestock owners right now is fencing supplies and followed by hay. If you are able to make a donation to help those affected by the #wildfires, please find out where and how here: http://tx.ag/WildfireRelief",Help Request,Low Priority,Positive,False,Wildfire
2024-03-03 16:44:16+00:00,"The number one need in the Texas Panhandle for livestock owners right now is fencing supplies and followed by hay. If you are able to make a donation to help those affected by the #wildfires, please find out where and how here: http://tx.ag/WildfireRelief",Help Request,Low Priority,Positive,False,Wildfire
2024-03-02 05:57:31+00:00,Construction of buildings on river beds and flood plains is the reason for many “disasters”.Its not natural.#peepalbaba #waterexpressway #rivers #floods #peepalbabasays #choosewisely #peepalbabafoundation,Disaster Status Information,Low Priority,Negative,False,Floods
2024-03-02 05:57:31+00:00,Construction of buildings on river beds and flood plains is the reason for many “disasters”.Its not natural.#peepalbaba #waterexpressway #rivers #floods #peepalbabasays #choosewisely #peepalbabafoundation,Disaster Status Information,Low Priority,Negative,False,Floods
2024-02-29 18:00:01+00:00,"#FactoryFarming increases the frequency & intensity of #wildfires. It's taking a heavy toll on the environment, from clearing land for grazing and feed crop cultivation to the accumulation of combustible organic materials on farms. Read more here  https://hubs.ly/Q02mGypr0",Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-02-28 07:18:06+00:00,"Driver Dies in Ekurhuleni After Trying To Cross Flooded Bridge, Mzansi Mourns Him #NaturalDisaster #NaturalDisaster #Fire #Floods [Video] A man driving in Brakpan, Ekurhuleni, died after he tried to cross underneath a bridge during a heavy storm. His car…",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-25 10:32:13+00:00,"Entertainment for locals in #Kenilworth when the floods hit. Notice the electric car go through ok, no air intake or combustion needed #floods",Help Request,Low Priority,Neutral,False,Floods
2024-03-04 08:03:17+00:00,"A magnitude 5 earthquake took place 111km NNW of Kyzyl-Suu, Kyrgyzstan at 07:54 UTC (9 minutes ago). The depth was 7km and was reported by EMSC. #earthquake #earthquakes #Kyzyl-Suu #Kyrgyzstan",Disaster Status Information,Low Priority,Very Negative,True,Earthquake
2024-02-26 09:00:10+00:00,"The floating village constitutes half of La Flora village’s population, with the other half residing on land but owning rafts for safety during floods.

READ full story here: https://whatalife.ph/residents-of-agusan-del-sur.../…#AgusandelSur #floods",Disaster Status Information,Low Priority,Negative,False,Floods
2024-02-26 09:00:10+00:00,"The floating village constitutes half of La Flora village’s population, with the other half residing on land but owning rafts for safety during floods.

READ full story here: https://whatalife.ph/residents-of-agusan-del-sur.../…#AgusandelSur #floods",Disaster Status Information,Low Priority,Negative,False,Floods
2024-02-27 02:08:48+00:00,"#tarheels #northcarolina #Hurricanes #nc Armando Bacot looks like an alien, guy has no business playing basketball, no real skill, just 6 inches taller than everyone, that doesn't make you good. He sucks.",Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-03-04 06:50:09+00:00,"Recent #Earthquake: M 5.3 - 29 km NNW of Cholpon-Ata, Kyrgyzstan reported at 06:22:04 UTC (28 minutes ago). #EarthquakeAlert. 
See more details at https://earthquake.usgs.gov/earthquakes/eventpage/us6000mglm/executive…. 
 Were you near the epicenter? Share your experience. #earthquake. Data provided by #usgs",Disaster Status Information,Low Priority,Very Negative,True,Earthquake
2024-03-04 05:40:06+00:00,"USGS reports a M1.21 earthquake, 10 km SSW of Morongo Valley, CA on 3/4/24 @ 5:37:04 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/ci40680528…#earthquake",Disaster Status Information,Low Priority,Very Negative,True,Earthquake
2024-03-03 17:01:56+00:00,"Why aren’t planes, helicopters being used to fight Texas Panhandle wildfires?https://click2houston.com/news/local/2024/03/02/why-arent-planes-helicopters-being-used-to-fight-texas-panhandle-wildfires/…#SmokehouseCreek #amarillo #dallas #houston  #wildfires",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-03 17:01:56+00:00,"Why aren’t planes, helicopters being used to fight Texas Panhandle wildfires?https://click2houston.com/news/local/2024/03/02/why-arent-planes-helicopters-being-used-to-fight-texas-panhandle-wildfires/…#SmokehouseCreek #amarillo #dallas #houston  #wildfires",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-02 05:31:29+00:00,"As unprecedented fires devastate Roraima, while #floods inundate the streets of #Brasilia. The #fires are 4.5 times worse than last year, and the floods have displaced thousands of people. #climate #Gaddar #DunePart2 #BahrainGP #Gaza",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-02 05:31:29+00:00,"As unprecedented fires devastate Roraima, while #floods inundate the streets of #Brasilia. The #fires are 4.5 times worse than last year, and the floods have displaced thousands of people. #climate #Gaddar #DunePart2 #BahrainGP #Gaza",Disaster Status Information,Low Priority,Very Negative,False,Floods
